GBE_ID	GBE_short_name	pops	num_pops	gene	num_variants_pav	num_variants_ptv	log_10_BF_study_similar_var_independent_sigma_m_mpc_pli_pav	log_10_BF_study_similar_var_similar_sigma_m_mpc_pli_pav	log_10_BF_study_similar_var_similar_sigma_m_mpc_pli_ptv
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	SPTA1	122	8.0	15.8	1.49	-0.321
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	IQGAP2	32	5.0	12.7	10.8	6.32
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	AMPD3	48	1.0	11.7	5.73	0.000527
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	BSN	89	3.0	10.3	10.9	0.374
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	HECTD4	64	9.0	10.7	9.89	0.204
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	C3orf62	30	8.0	14.5	4.13	-0.0642
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	RNF10	35	9.0	11.4	3.94	-0.786
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	MDC1	138	6.0	15.8	4.78	0.00609
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	TENT5C	17		8.98	8.68	nan
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	PLVAP	16		6.65	6.41	nan
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	NUDT22	28	10.0	5.5	3.01	-0.377
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	OSMR	54	10.0	6.9	2.76	-0.117
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	EIF5B	23		6.75	2.52	nan
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	SLC9A3R2	31	4.0	5.77	0.87	-0.106
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	FBXL19	13	7.0	5.79	3.48	0.559
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	PCBP4	27	4.0	6.17	6.46	-0.0238
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	ATR	68	8.0	4.69	5.01	-0.0544
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	MAP4	45	1.0	7.05	-0.112	0.0623
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	ANK1	87	3.0	5.94	0.158	0.00066
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	PTPRH	87	28.0	5.24	6.1	1.09
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	BTNL2	59	12.0	2.57	5.23	0.429
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	ZMYM6	21		5.3	4.91	nan
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	ARHGAP21	39		5.11	0.727	nan
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	GCN1	42	7.0	5.09	0.311	-0.0792
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	ABCA13	307	85.0	-2.25	5.31	-0.314
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	C2	29	13.0	5.28	6.42	6.37
INI30290	High light scatter reticulocyte %	african_non_british_white_others_related_s_asian_white_british	6	OR10C1	58	10.0	6.1	1.95	0.201
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	TRIM10	29	12.0	59.7	17.9	-0.311
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	RIOK3	24		53.7	50.9	nan
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	GMPR	36	5.0	44.8	40	28.1
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	TRIM40	35	17.0	48.5	16.2	-0.629
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	IFRD2	41	6.0	47.9	16	3
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	DOCK6	121	36.0	35.1	16.5	-0.92
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	PIEZO1	144		46.1	2.86	nan
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	PKLR	83	10.0	37.6	14.8	-0.343
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	BTN2A2	47	5.0	26.8	26.1	0.000932
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	CCDC88B	43	4.0	17.2	11.5	0.214
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	RHAG	61	19.0	17.8	12	13
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	FERMT3	22	5.0	15.8	7.37	-0.115
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	BLVRB	32	7.0	16.8	8.1	-0.184
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	ABCB6	135	44.0	14.1	11.8	1.22
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	S1PR2	11		15.1	15.6	nan
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	AMPD3	48	1.0	14.1	7.06	-0.000654
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	MDC1	138	6.0	21.4	7	-0.0307
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	IQGAP2	32	5.0	14	12.1	7.14
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	SPTA1	122	8.0	15.7	1.37	-0.325
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	HECTD4	64	9.0	12.5	11.5	0.23
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	BSN	89	3.0	11.2	11	0.345
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	C3orf62	30	8.0	14.6	3.85	-0.0545
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	TMC8	61	16.0	12	0.311	-0.402
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	RNF10	35	9.0	10.8	3.99	-0.841
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	SLC9A3R2	31	4.0	8.74	2.09	-0.103
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	BTNL2	59	12.0	5.55	7.26	1.04
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	PLVAP	16		6.76	6.79	nan
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	SH2B3	5		7.7	7.7	nan
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	ATR	68	8.0	6.44	6.46	0.0867
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	NUDT22	28	10.0	5.35	2.45	-0.239
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	FBXL19	13	7.0	6.4	4.22	0.38
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	TENT5C	17		6.29	6.14	nan
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	LY6G6C	20	8.0	5.26	1.73	-0.532
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	MAP4	45	1.0	7.53	-0.0734	0.0902
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	OSMR	54	10.0	5.83	2.25	-0.128
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	ABCA13	307	85.0	-1.18	6.02	-0.38
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	EIF5B	23		5.88	2.05	nan
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	ZSCAN31	49	10.0	5.59	0.573	-1.04
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	ANK1	87	3.0	5.5	0.138	-0.0209
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	COL7A1	197	53.0	5.1	1.3	-0.649
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	PTPRH	87	28.0	4.62	5.5	0.933
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	OR2H2	33		5.29	0.815	nan
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	PDE3B	17	5.0	3.94	5.02	2.92
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	OR10C1	58	10.0	6.26	1.87	0.0345
INI30300	High light scatter reticulocyte count	african_non_british_white_others_related_s_asian_white_british	6	C2	29	13.0	3.88	5.02	4.98
INI3062	FVC	african_non_british_white_others_related_s_asian_white_british	6	BTNL2	59	12.0	14.6	14.5	2.94
INI3062	FVC	african_non_british_white_others_related_s_asian_white_british	6	ZFAT	39		10.3	6.42	nan
INI3062	FVC	african_non_british_white_others_related_s_asian_white_british	6	SCMH1	20		7.64	5.8	nan
INI3062	FVC	african_non_british_white_others_related_s_asian_white_british	6	ELN	17	2.0	6.51	5.5	-0.0699
INI3062	FVC	african_non_british_white_others_related_s_asian_white_british	6	WDR6	26		5.05	5.15	nan
INI3062	FVC	african_non_british_white_others_related_s_asian_white_british	6	STC2	13	5.0	5.2	2.06	0.832
INI3063	FEV1	african_non_british_white_others_related_s_asian_white_british	6	BTNL2	59	12.0	14.6	14.6	2.89
INI3063	FEV1	african_non_british_white_others_related_s_asian_white_british	6	ZFAT	39		6.58	4.05	nan
INI3063	FEV1	african_non_british_white_others_related_s_asian_white_british	6	WDR6	26		6.1	6.36	nan
INI3143	Ankle spacing width	african_non_british_white_others_related_s_asian_white_british	6	ZFAT	32		11.4	7.95	nan
INI3143	Ankle spacing width	african_non_british_white_others_related_s_asian_white_british	6	C16orf70	15		5.58	5.45	nan
INI3143	Ankle spacing width	african_non_british_white_others_related_s_asian_white_british	6	STC2	13	5.0	5	0.841	-0.701
INI3144	Heel Broadband ultrasound attenuation, direct entry	african_non_british_white_others_related_s_asian_white_british	6	LRP5	68	2.0	32.2	35.6	-0.0124
INI3144	Heel Broadband ultrasound attenuation, direct entry	african_non_british_white_others_related_s_asian_white_british	6	ZNF473	43	2.0	6.31	5.75	-0.0262
INI3144	Heel Broadband ultrasound attenuation, direct entry	african_non_british_white_others_related_s_asian_white_british	6	INSC	36	6.0	6.85	4.48	0.0917
INI3144	Heel Broadband ultrasound attenuation, direct entry	african_non_british_white_others_related_s_asian_white_british	6	WNT1	14	3.0	7.73	8.08	-0.0913
INI3144	Heel Broadband ultrasound attenuation, direct entry	african_non_british_white_others_related_s_asian_white_british	6	FAM20C	6		5.83	5.83	nan
INI3146	Speed of sound through heel	african_non_british_white_others_related_s_asian_white_british	6	LRP5	68	2.0	41	45.1	0.000212
INI3146	Speed of sound through heel	african_non_british_white_others_related_s_asian_white_british	6	ZNF473	43	2.0	8.18	7.66	-0.0228
INI3146	Speed of sound through heel	african_non_british_white_others_related_s_asian_white_british	6	INSC	36	6.0	5	4.07	0.564
INI3146	Speed of sound through heel	african_non_british_white_others_related_s_asian_white_british	6	GREM2	5		5.62	5.62	nan
INI3146	Speed of sound through heel	african_non_british_white_others_related_s_asian_white_british	6	CPT1A	33	3.0	5.43	6.33	-0.0283
INI3147	Heel quantitative ultrasound index (QUI), direct entry	african_non_british_white_others_related_s_asian_white_british	6	LRP5	68	2.0	41.1	45.2	-0.0023
INI3147	Heel quantitative ultrasound index (QUI), direct entry	african_non_british_white_others_related_s_asian_white_british	6	ZNF473	43	2.0	7.94	7.27	-0.0253
INI3147	Heel quantitative ultrasound index (QUI), direct entry	african_non_british_white_others_related_s_asian_white_british	6	INSC	36	6.0	6.15	4.56	0.437
INI3147	Heel quantitative ultrasound index (QUI), direct entry	african_non_british_white_others_related_s_asian_white_british	6	CPT1A	33	3.0	4.95	5.79	-0.0424
INI3147	Heel quantitative ultrasound index (QUI), direct entry	african_non_british_white_others_related_s_asian_white_british	6	WNT1	14	3.0	4.87	5.24	-0.0896
INI3148	Heel bone mineral density (BMD)	african_non_british_white_others_related_s_asian_white_british	6	LRP5	68	2.0	41.3	45.2	-0.00196
INI3148	Heel bone mineral density (BMD)	african_non_british_white_others_related_s_asian_white_british	6	ZNF473	43	2.0	8.29	7.57	-0.0253
INI3148	Heel bone mineral density (BMD)	african_non_british_white_others_related_s_asian_white_british	6	INSC	36	6.0	6.6	4.85	0.509
INI3148	Heel bone mineral density (BMD)	african_non_british_white_others_related_s_asian_white_british	6	WNT1	14	3.0	4.99	5.33	-0.0897
INI3148	Heel bone mineral density (BMD)	african_non_british_white_others_related_s_asian_white_british	6	CPT1A	33	3.0	4.61	5.49	-0.0421
INI3581	Age at menopause	african_non_british_white_others_related_s_asian_white_british	6	POLD1	32	3.0	5.51	4.19	0.0974
INI3581	Age at menopause	african_non_british_white_others_related_s_asian_white_british	6	CHEK2	109	8.0	3.17	6.75	-0.0854
INI3761	Age hay fever, rhinitis or eczema diagnosed	african_non_british_white_others_related_s_asian_white_british	6	FLG	212	39.0	11.4	9.54	14
INI3786	Age asthma diagnosed	non_british_white_others_related_white_british	4	FLG	147	24.0	6.26	6.25	6.01
INI4079	Diastolic BP (AR)	african_non_british_white_others_related_s_asian_white_british	6	DBH	60	5.0	16.1	7.75	0.861
INI4079	Diastolic BP (AR)	african_non_british_white_others_related_s_asian_white_british	6	SLC9A3R2	31	4.0	12.6	7.09	-0.112
INI4079	Diastolic BP (AR)	african_non_british_white_others_related_s_asian_white_british	6	MYH7	1068	23.0	6.14	-0.214	-0.206
INI4080	Systolic BP (AR)	african_non_british_white_others_related_s_asian_white_british	6	SLC9A3R2	31	4.0	14.5	9.21	-0.02
INI4080	Systolic BP (AR)	african_non_british_white_others_related_s_asian_white_british	6	DBH	60	5.0	14.6	6.08	0.494
INI4080	Systolic BP (AR)	african_non_british_white_others_related_s_asian_white_british	6	COL21A1	47	16.0	9.21	2.34	-0.318
INI4080	Systolic BP (AR)	african_non_british_white_others_related_s_asian_white_british	6	ZFAT	39		6.92	5.07	nan
INI4080	Systolic BP (AR)	african_non_british_white_others_related_s_asian_white_british	6	GEM	14	9.0	5.49	5.53	4.92
INI4101	Heel broadband ultrasound attenuation (L)	african_non_british_white_others_related_s_asian_white_british	6	INSC	42	8.0	8.39	8.64	0.769
INI4101	Heel broadband ultrasound attenuation (L)	african_non_british_white_others_related_s_asian_white_british	6	LRP5	62	1.0	10.9	13.2	-0.00729
INI4101	Heel broadband ultrasound attenuation (L)	african_non_british_white_others_related_s_asian_white_british	6	BTNL2	58	12.0	3.61	5.83	1.14
INI4103	Speed of sound through heel (L)	african_non_british_white_others_related_s_asian_white_british	6	LRP5	62	1.0	12.8	15.5	-0.00685
INI4103	Speed of sound through heel (L)	african_non_british_white_others_related_s_asian_white_british	6	INSC	42	8.0	6.7	7.56	0.932
INI4104	Heel quantitative ultrasound index (QUI), direct entry (L)	african_non_british_white_others_related_s_asian_white_british	6	LRP5	62	1.0	12.9	15.7	-0.00679
INI4104	Heel quantitative ultrasound index (QUI), direct entry (L)	african_non_british_white_others_related_s_asian_white_british	6	INSC	42	8.0	8.03	8.67	1.02
INI4104	Heel quantitative ultrasound index (QUI), direct entry (L)	african_non_british_white_others_related_s_asian_white_british	6	VASN	17	6.0	5.15	4.71	-0.0682
INI4105	Heel bone mineral density (BMD) (L)	african_non_british_white_others_related_s_asian_white_british	6	LRP5	62	1.0	12.8	15.6	-0.00686
INI4105	Heel bone mineral density (BMD) (L)	african_non_british_white_others_related_s_asian_white_british	6	INSC	42	8.0	8.55	9.01	0.977
INI4105	Heel bone mineral density (BMD) (L)	african_non_british_white_others_related_s_asian_white_british	6	VASN	17	6.0	5.41	4.95	-0.0681
INI4106	Heel bone mineral density (BMD) T-score, automated (L)	african_non_british_white_others_related_s_asian_white_british	6	LRP5	62	1.0	12.9	15.7	-0.00679
